stock_code,con_date,con_eps_roll
600690,2010-05-12,1.2727
600690,2010-05-13,1.2734
600690,2010-05-14,1.2741
600690,2010-05-17,1.2863
600690,2010-05-18,1.301
600690,2010-05-19,1.3006
600690,2010-05-20,1.3024
600690,2010-05-21,1.3032
600690,2010-05-24,1.3053
600690,2010-05-25,1.3061
600690,2010-05-26,1.3068
600690,2010-05-27,1.3075
600690,2010-05-28,1.3115
600690,2010-05-31,1.3092
600690,2010-06-01,1.3107
600690,2010-06-02,1.3115
600690,2010-06-03,1.3105
600690,2010-06-04,1.3185
600690,2010-06-07,1.3205
600690,2010-06-08,1.3192
600690,2010-06-09,1.3598
600690,2010-06-10,1.3605
600690,2010-06-11,1.3653
600690,2010-06-17,1.3715
600690,2010-06-18,1.3724
600690,2010-06-21,1.3631
600690,2010-06-22,1.3627
600690,2010-06-23,1.3635
600690,2010-06-24,1.3642
600690,2010-06-25,1.3696
600690,2010-06-28,1.3975
600690,2010-06-29,1.3984
600690,2010-06-30,1.3992
600690,2010-07-01,1.4001
600690,2010-07-02,1.3985
600690,2010-07-05,1.3979
600690,2010-07-06,1.3965
600690,2010-07-07,1.3973
600690,2010-07-08,1.3981
600690,2010-07-09,1.3887
600690,2010-07-12,1.3893
600690,2010-07-13,1.3918
600690,2010-07-14,1.3881
600690,2010-07-15,1.4001
600690,2010-07-16,1.4103
600690,2010-07-19,1.4159
600690,2010-07-20,1.4197
600690,2010-07-21,1.4205
600690,2010-07-22,1.4225
600690,2010-07-23,1.4233
600690,2010-07-26,1.413
600690,2010-07-27,1.4132
600690,2010-07-28,1.414
600690,2010-07-29,1.4149
600690,2010-07-30,1.4174
600690,2010-08-02,1.4274
600690,2010-08-03,1.434
600690,2010-08-04,1.4349
600690,2010-08-05,1.4372
600690,2010-08-06,1.4391
600690,2010-08-09,1.4522
600690,2010-08-10,1.4533
600690,2010-08-11,1.4632
600690,2010-08-12,1.4727
600690,2010-08-13,1.4771
600690,2010-08-16,1.4903
600690,2010-08-17,1.4939
600690,2010-08-18,1.4948
600690,2010-08-19,1.4958
600690,2010-08-20,1.4967
600690,2010-08-23,1.489
600690,2010-08-24,1.4899
600690,2010-08-25,1.4908
600690,2010-08-26,1.508
600690,2010-08-27,1.5426
600690,2010-08-30,1.5489
600690,2010-08-31,1.563
600690,2010-09-01,1.564
600690,2010-09-02,1.5665
600690,2010-09-03,1.5674
600690,2010-09-06,1.5715
600690,2010-09-07,1.57
600690,2010-09-08,1.5714
600690,2010-09-09,1.5725
600690,2010-09-10,1.5694
600690,2010-09-13,1.5721
600690,2010-09-14,1.5894
600690,2010-09-15,1.5906
600690,2010-09-16,1.5916
600690,2010-09-17,1.5932
600690,2010-09-20,1.5974
600690,2010-09-21,1.5966
600690,2010-09-27,1.5994
600690,2010-09-28,1.6004
600690,2010-09-29,1.6013
600690,2010-09-30,1.6023
600690,2010-10-08,1.6099
600690,2010-10-11,1.6124
600690,2010-10-12,1.6183
600690,2010-10-13,1.6304
600690,2010-10-14,1.6467
600690,2010-10-15,1.6532
600690,2010-10-18,1.6585
600690,2010-10-19,1.6659
600690,2010-10-20,1.658
600690,2010-10-21,1.6582
600690,2010-10-22,1.661
600690,2010-10-25,1.6541
600690,2010-10-26,1.655
600690,2010-10-27,1.656
600690,2010-10-28,1.6695
600690,2010-10-29,1.7379
600690,2010-11-01,1.7468
600690,2010-11-02,1.7478
600690,2010-11-03,1.7488
600690,2010-11-04,1.7498
600690,2010-11-05,1.7552
600690,2010-11-08,1.7543
600690,2010-11-09,1.743
600690,2010-11-10,1.7397
600690,2010-11-11,1.7407
600690,2010-11-12,1.7426
600690,2010-11-15,1.7552
600690,2010-11-16,1.7548
600690,2010-11-17,1.7558
600690,2010-11-18,1.7657
600690,2010-11-19,1.7725
600690,2010-11-22,1.7804
600690,2010-11-23,1.7821
600690,2010-11-24,1.7832
600690,2010-11-25,1.7842
600690,2010-11-26,1.7859
600690,2010-11-29,1.7696
600690,2010-11-30,1.7788
600690,2010-12-01,1.7798
600690,2010-12-02,1.7808
600690,2010-12-03,1.7818
600690,2010-12-06,1.7805
600690,2010-12-07,1.7816
600690,2010-12-08,1.7854
600690,2010-12-09,1.7865
600690,2010-12-10,1.7875
600690,2010-12-13,1.8025
600690,2010-12-14,1.8266
600690,2010-12-15,1.8299
600690,2010-12-16,1.831
600690,2010-12-17,1.8326
600690,2010-12-20,1.8395
600690,2010-12-21,1.8527
600690,2010-12-22,1.8539
600690,2010-12-23,1.8551
600690,2010-12-24,1.8572
600690,2010-12-27,1.8613
600690,2010-12-28,1.8624
600690,2010-12-29,1.8616
600690,2010-12-30,1.863
600690,2010-12-31,1.8653
600690,2011-01-04,1.8757
600690,2011-01-05,1.8768
600690,2011-01-06,1.8785
600690,2011-01-07,1.8751
600690,2011-01-10,1.8896
600690,2011-01-11,1.8883
600690,2011-01-12,1.8894
600690,2011-01-13,1.8911
600690,2011-01-14,1.8922
600690,2011-01-17,1.9028
600690,2011-01-18,1.9039
600690,2011-01-19,1.9078
600690,2011-01-20,1.9087
600690,2011-01-21,1.9118
600690,2011-01-24,1.9164
600690,2011-01-25,1.9175
600690,2011-01-26,1.9191
600690,2011-01-27,1.9118
600690,2011-01-28,1.9103
600690,2011-01-31,1.9152
600690,2011-02-01,1.9163
600690,2011-02-09,1.9262
600690,2011-02-10,1.9347
600690,2011-02-11,1.9661
600690,2011-02-14,1.9734
600690,2011-02-15,1.9747
600690,2011-02-16,1.9736
600690,2011-02-17,1.967
600690,2011-02-18,1.9683
600690,2011-02-21,1.9804
600690,2011-02-22,1.9727
600690,2011-02-23,1.9739
600690,2011-02-24,1.9751
600690,2011-02-25,1.9764
600690,2011-02-28,1.9801
600690,2011-03-01,1.9813
600690,2011-03-02,1.9826
600690,2011-03-03,2.0201
600690,2011-03-04,2.0212
600690,2011-03-07,2.0068
600690,2011-03-08,2.0079
600690,2011-03-09,2.009
600690,2011-03-10,2.0102
600690,2011-03-11,2.0113
600690,2011-03-14,1.9994
600690,2011-03-15,2.0005
600690,2011-03-16,2.0016
600690,2011-03-17,1.9994
600690,2011-03-18,2.0053
600690,2011-03-21,2.0103
600690,2011-03-22,2.0114
600690,2011-03-23,2.0125
600690,2011-03-24,2.0136
600690,2011-03-25,2.0237
600690,2011-03-28,2.0324
600690,2011-03-29,2.0335
600690,2011-03-30,2.0623
600690,2011-03-31,2.0951
600690,2011-04-01,2.0846
600690,2011-04-06,2.0996
600690,2011-04-07,2.1062
600690,2011-04-08,2.1076
600690,2011-04-11,2.114
600690,2011-04-12,2.1188
600690,2011-04-13,2.1276
600690,2011-04-14,2.129
600690,2011-04-15,2.1304
600690,2011-04-18,2.1317
600690,2011-04-19,2.133
600690,2011-04-20,2.1344
600690,2011-04-21,2.1351
600690,2011-04-22,2.1365
600690,2011-04-25,2.1395
600690,2011-04-26,2.1409
600690,2011-04-27,2.1607
600690,2011-04-28,2.1633
600690,2011-04-29,2.1641
600690,2011-05-03,2.1766
600690,2011-05-04,2.1713
600690,2011-05-05,2.1586
600690,2011-05-06,2.1622
600690,2011-05-09,2.1473
600690,2011-05-10,2.1538
600690,2011-05-11,2.1566
600690,2011-05-12,2.1579
600690,2011-05-13,2.1593
600690,2011-05-16,2.1738
600690,2011-05-17,2.1918
600690,2011-05-18,2.1924
600690,2011-05-19,2.1937
600690,2011-05-20,2.1951
600690,2011-05-23,2.1829
600690,2011-05-24,2.1905
600690,2011-05-25,2.1927
600690,2011-05-26,2.1914
600690,2011-05-27,2.1898
600690,2011-05-30,2.1834
600690,2011-05-31,2.1848
600690,2011-06-01,2.1881
600690,2011-06-02,2.1846
600690,2011-06-03,2.1971
600690,2011-06-07,2.2068
600690,2011-06-08,2.1992
600690,2011-06-09,2.2005
600690,2011-06-10,2.2054
600690,2011-06-13,2.2088
600690,2011-06-14,2.2101
600690,2011-06-15,2.2114
600690,2011-06-16,2.2127
600690,2011-06-17,2.2653
600690,2011-06-20,2.2661
600690,2011-06-21,2.2784
600690,2011-06-22,2.2804
600690,2011-06-23,2.2835
600690,2011-06-24,2.2849
600690,2011-06-27,2.3088
600690,2011-06-28,2.316
600690,2011-06-29,2.3194
600690,2011-06-30,2.3205
600690,2011-07-01,2.3205
600690,2011-07-04,2.3269
600690,2011-07-05,2.3248
600690,2011-07-06,2.3262
600690,2011-07-07,2.3276
600690,2011-07-08,2.329
600690,2011-07-11,2.341
600690,2011-07-12,2.3241
600690,2011-07-13,2.3255
600690,2011-07-14,2.3256
600690,2011-07-15,2.3278
600690,2011-07-18,1.1432
600690,2011-07-19,1.1438
600690,2011-07-20,1.1504
600690,2011-07-21,1.1494
600690,2011-07-22,1.1499
600690,2011-07-25,1.1751
600690,2011-07-26,1.1741
600690,2011-07-27,1.1755
600690,2011-07-28,1.1756
600690,2011-07-29,1.1807
600690,2011-08-01,1.1792
600690,2011-08-02,1.1815
600690,2011-08-03,1.1821
600690,2011-08-04,1.1835
600690,2011-08-05,1.1841
600690,2011-08-08,1.1867
600690,2011-08-09,1.1851
600690,2011-08-10,1.1858
600690,2011-08-11,1.185
600690,2011-08-12,1.1857
600690,2011-08-15,1.1903
600690,2011-08-16,1.191
600690,2011-08-17,1.1917
600690,2011-08-18,1.1923
600690,2011-08-19,1.193
600690,2011-08-22,1.1874
600690,2011-08-23,1.1863
600690,2011-08-24,1.1884
600690,2011-08-25,1.189
600690,2011-08-26,1.1902
600690,2011-08-29,1.1907
600690,2011-08-30,1.1914
600690,2011-08-31,1.1968
600690,2011-09-01,1.2051
600690,2011-09-02,1.2017
600690,2011-09-05,1.2024
600690,2011-09-06,1.2031
600690,2011-09-07,1.2066
600690,2011-09-08,1.2072
600690,2011-09-09,1.2078
600690,2011-09-13,1.2118
600690,2011-09-14,1.2124
600690,2011-09-15,1.2131
600690,2011-09-16,1.2135
600690,2011-09-19,1.2125
600690,2011-09-20,1.2131
600690,2011-09-21,1.2137
600690,2011-09-22,1.2144
600690,2011-09-23,1.215
600690,2011-09-26,1.2169
600690,2011-09-27,1.2211
600690,2011-09-28,1.2217
600690,2011-09-29,1.2215
600690,2011-09-30,1.2223
600690,2011-10-10,1.2266
600690,2011-10-11,1.2272
600690,2011-10-12,1.2279
600690,2011-10-13,1.2285
600690,2011-10-14,1.2291
600690,2011-10-17,1.2333
600690,2011-10-18,1.2339
600690,2011-10-19,1.2346
600690,2011-10-20,1.2298
600690,2011-10-21,1.2304
600690,2011-10-24,1.2322
600690,2011-10-25,1.2329
600690,2011-10-26,1.2335
600690,2011-10-27,1.2341
600690,2011-10-28,1.231
600690,2011-10-31,1.2379
600690,2011-11-01,1.2378
600690,2011-11-02,1.2389
600690,2011-11-03,1.2395
600690,2011-11-04,1.2401
600690,2011-11-07,1.2408
600690,2011-11-08,1.2436
600690,2011-11-09,1.2408
600690,2011-11-10,1.2418
600690,2011-11-11,1.2435
600690,2011-11-14,1.2447
600690,2011-11-15,1.2453
600690,2011-11-16,1.2459
600690,2011-11-17,1.2465
600690,2011-11-18,1.2478
600690,2011-11-21,1.248
600690,2011-11-22,1.2514
600690,2011-11-23,1.252
600690,2011-11-24,1.2476
600690,2011-11-25,1.2482
600690,2011-11-28,1.2448
600690,2011-11-29,1.2454
600690,2011-11-30,1.2466
600690,2011-12-01,1.2539
600690,2011-12-02,1.2589
600690,2011-12-05,1.2607
600690,2011-12-06,1.2524
600690,2011-12-07,1.2425
600690,2011-12-08,1.2125
600690,2011-12-09,1.213
600690,2011-12-12,1.2252
600690,2011-12-13,1.2257
600690,2011-12-14,1.2309
600690,2011-12-15,1.2314
600690,2011-12-16,1.2228
600690,2011-12-19,1.2339
600690,2011-12-20,1.2344
600690,2011-12-21,1.2366
600690,2011-12-22,1.2296
600690,2011-12-23,1.2301
600690,2011-12-26,1.2368
600690,2011-12-27,1.2358
600690,2011-12-28,1.2364
600690,2011-12-29,1.238
600690,2011-12-30,1.2386
600690,2012-01-04,1.2358
600690,2012-01-05,1.2364
600690,2012-01-06,1.2374
600690,2012-01-09,1.2424
600690,2012-01-10,1.244
600690,2012-01-11,1.2459
600690,2012-01-12,1.2466
600690,2012-01-13,1.2472
600690,2012-01-16,1.2518
600690,2012-01-17,1.2525
600690,2012-01-18,1.2532
600690,2012-01-19,1.2539
600690,2012-01-20,1.2545
600690,2012-01-30,1.2347
600690,2012-01-31,1.235
600690,2012-02-01,1.2306
600690,2012-02-02,1.2271
600690,2012-02-03,1.2278
600690,2012-02-06,1.2234
600690,2012-02-07,1.224
600690,2012-02-08,1.2245
600690,2012-02-09,1.2251
600690,2012-02-10,1.2257
600690,2012-02-13,1.2264
600690,2012-02-14,1.229
600690,2012-02-15,1.2296
600690,2012-02-16,1.2301
600690,2012-02-17,1.2307
600690,2012-02-20,1.2347
600690,2012-02-21,1.2178
600690,2012-02-22,1.209
600690,2012-02-23,1.2096
600690,2012-02-24,1.2133
600690,2012-02-27,1.215
600690,2012-02-28,1.2198
600690,2012-02-29,1.2204
600690,2012-03-01,1.221
600690,2012-03-02,1.2388
600690,2012-03-05,1.2409
600690,2012-03-06,1.2401
600690,2012-03-07,1.2461
600690,2012-03-08,1.2466
600690,2012-03-09,1.2471
600690,2012-03-12,1.2422
600690,2012-03-13,1.2427
600690,2012-03-14,1.2433
600690,2012-03-15,1.2433
600690,2012-03-16,1.2438
600690,2012-03-19,1.2415
600690,2012-03-20,1.2421
600690,2012-03-21,1.2426
600690,2012-03-22,1.2504
600690,2012-03-23,1.251
600690,2012-03-26,1.2485
600690,2012-03-27,1.2491
600690,2012-03-28,1.2216
600690,2012-03-29,1.222
600690,2012-03-30,1.2225
600690,2012-04-05,1.1985
600690,2012-04-06,1.196
600690,2012-04-09,1.1951
600690,2012-04-10,1.199
600690,2012-04-11,1.199
600690,2012-04-12,1.1986
600690,2012-04-13,1.1991
600690,2012-04-16,1.1999
600690,2012-04-17,1.2015
600690,2012-04-18,1.2045
600690,2012-04-19,1.205
600690,2012-04-20,1.2039
600690,2012-04-23,1.2053
600690,2012-04-24,1.2058
600690,2012-04-25,1.2063
600690,2012-04-26,1.2068
600690,2012-04-27,1.2063
600690,2012-05-02,1.2075
600690,2012-05-03,1.2074
600690,2012-05-04,1.2058
600690,2012-05-07,1.2074
600690,2012-05-08,1.2091
600690,2012-05-09,1.2096
600690,2012-05-10,1.2091
600690,2012-05-11,1.2096
600690,2012-05-14,1.2113
600690,2012-05-15,1.2112
600690,2012-05-16,1.2117
600690,2012-05-17,1.2127
600690,2012-05-18,1.2144
600690,2012-05-21,1.2159
600690,2012-05-22,1.2164
600690,2012-05-23,1.2169
600690,2012-05-24,1.2174
600690,2012-05-25,1.2164
600690,2012-05-28,1.2175
600690,2012-05-29,1.218
600690,2012-05-30,1.2252
600690,2012-05-31,1.2257
600690,2012-06-01,1.2262
600690,2012-06-04,1.2282
600690,2012-06-05,1.2287
600690,2012-06-06,1.2298
600690,2012-06-07,1.2311
600690,2012-06-08,1.2316
600690,2012-06-11,1.2343
600690,2012-06-12,1.2342
600690,2012-06-13,1.2289
600690,2012-06-14,1.2294
600690,2012-06-15,1.2298
600690,2012-06-18,1.2312
600690,2012-06-19,1.2327
600690,2012-06-20,1.2331
600690,2012-06-21,1.2349
600690,2012-06-25,1.2377
600690,2012-06-26,1.2382
600690,2012-06-27,1.2388
600690,2012-06-28,1.2393
600690,2012-06-29,1.239
600690,2012-07-02,1.2372
600690,2012-07-03,1.2376
600690,2012-07-04,1.2381
600690,2012-07-05,1.2393
600690,2012-07-06,1.2405
600690,2012-07-09,1.2431
600690,2012-07-10,1.2436
600690,2012-07-11,1.2415
600690,2012-07-12,1.2419
600690,2012-07-13,1.245
600690,2012-07-16,1.2465
600690,2012-07-17,1.2464
600690,2012-07-18,1.278
600690,2012-07-19,1.2824
600690,2012-07-20,1.2829
600690,2012-07-23,1.2879
600690,2012-07-24,1.2853
600690,2012-07-25,1.2858
600690,2012-07-26,1.2868
600690,2012-07-27,1.2892
600690,2012-07-30,1.2856
600690,2012-07-31,1.2878
600690,2012-08-01,1.2883
600690,2012-08-02,1.2888
600690,2012-08-03,1.2867
600690,2012-08-06,1.2925
600690,2012-08-07,1.293
600690,2012-08-08,1.2915
600690,2012-08-09,1.2978
600690,2012-08-10,1.2994
600690,2012-08-13,1.3029
600690,2012-08-14,1.3043
600690,2012-08-15,1.3048
600690,2012-08-16,1.3057
600690,2012-08-17,1.3035
600690,2012-08-20,1.3003
600690,2012-08-21,1.3008
600690,2012-08-22,1.3013
600690,2012-08-23,1.3033
600690,2012-08-24,1.3038
600690,2012-08-27,1.3046
600690,2012-08-28,1.3051
600690,2012-08-29,1.3056
600690,2012-08-30,1.3071
600690,2012-08-31,1.322
600690,2012-09-03,1.3198
600690,2012-09-04,1.3216
600690,2012-09-05,1.3222
600690,2012-09-06,1.3227
600690,2012-09-07,1.3232
600690,2012-09-10,1.324
600690,2012-09-11,1.3255
600690,2012-09-12,1.3249
600690,2012-09-13,1.3251
600690,2012-09-14,1.3266
600690,2012-09-17,1.3281
600690,2012-09-18,1.3277
600690,2012-09-19,1.3283
600690,2012-09-20,1.3288
600690,2012-09-21,1.3293
600690,2012-09-24,1.3442
600690,2012-09-25,1.344
600690,2012-09-26,1.3445
600690,2012-09-27,1.3449
600690,2012-09-28,1.3454
600690,2012-10-08,1.3479
600690,2012-10-09,1.3522
600690,2012-10-10,1.3629
600690,2012-10-11,1.3634
600690,2012-10-12,1.364
600690,2012-10-15,1.3791
600690,2012-10-16,1.3796
600690,2012-10-17,1.3804
600690,2012-10-18,1.3809
600690,2012-10-19,1.3815
600690,2012-10-22,1.3721
600690,2012-10-23,1.3726
600690,2012-10-24,1.3731
600690,2012-10-25,1.3746
600690,2012-10-26,1.3688
600690,2012-10-29,1.3704
600690,2012-10-30,1.3709
600690,2012-10-31,1.3759
600690,2012-11-01,1.3793
600690,2012-11-02,1.3839
600690,2012-11-05,1.3863
600690,2012-11-06,1.3889
600690,2012-11-07,1.3894
600690,2012-11-08,1.3899
600690,2012-11-09,1.3874
600690,2012-11-12,1.3877
600690,2012-11-13,1.3882
600690,2012-11-14,1.3888
600690,2012-11-15,1.3893
600690,2012-11-16,1.3898
600690,2012-11-19,1.3897
600690,2012-11-20,1.3902
600690,2012-11-21,1.3926
600690,2012-11-22,1.3931
600690,2012-11-23,1.3936
600690,2012-11-26,1.3951
600690,2012-11-27,1.3937
600690,2012-11-28,1.3942
600690,2012-11-29,1.3947
600690,2012-11-30,1.4014
600690,2012-12-03,1.4011
600690,2012-12-04,1.4016
600690,2012-12-05,1.4021
600690,2012-12-06,1.4026
600690,2012-12-07,1.4036
600690,2012-12-10,1.4226
600690,2012-12-11,1.4137
600690,2012-12-12,1.4167
600690,2012-12-13,1.4172
600690,2012-12-14,1.4177
600690,2012-12-17,1.4184
600690,2012-12-18,1.419
600690,2012-12-19,1.4195
600690,2012-12-20,1.4199
600690,2012-12-21,1.4092
600690,2012-12-24,1.4179
600690,2012-12-25,1.4184
600690,2012-12-26,1.419
600690,2012-12-27,1.4231
600690,2012-12-28,1.4271
600690,2012-12-31,1.4278
600690,2013-01-04,1.4251
600690,2013-01-07,1.422
600690,2013-01-08,1.4301
600690,2013-01-09,1.4307
600690,2013-01-10,1.4258
600690,2013-01-11,1.4272
600690,2013-01-14,1.442
600690,2013-01-15,1.4426
600690,2013-01-16,1.4432
600690,2013-01-17,1.4438
600690,2013-01-18,1.4386
600690,2013-01-21,1.44
600690,2013-01-22,1.4433
600690,2013-01-23,1.4438
600690,2013-01-24,1.4444
600690,2013-01-25,1.4249
600690,2013-01-28,1.4248
600690,2013-01-29,1.4292
600690,2013-01-30,1.4406
600690,2013-01-31,1.4372
600690,2013-02-01,1.4379
600690,2013-02-04,1.446
600690,2013-02-05,1.4319
600690,2013-02-06,1.4326
600690,2013-02-07,1.4333
600690,2013-02-08,1.434
600690,2013-02-18,1.4328
600690,2013-02-19,1.4335
600690,2013-02-20,1.437
600690,2013-02-21,1.4376
600690,2013-02-22,1.4409
600690,2013-02-25,1.4136
600690,2013-02-26,1.4142
600690,2013-02-27,1.4147
600690,2013-02-28,1.4153
600690,2013-03-01,1.4158
600690,2013-03-04,1.4175
600690,2013-03-05,1.429
600690,2013-03-06,1.4323
600690,2013-03-07,1.4345
600690,2013-03-08,1.4351
600690,2013-03-11,1.4368
600690,2013-03-12,1.4442
600690,2013-03-13,1.4448
600690,2013-03-14,1.4453
600690,2013-03-15,1.4459
600690,2013-03-18,1.4499
600690,2013-03-19,1.4505
600690,2013-03-20,1.4511
600690,2013-03-21,1.457
600690,2013-03-22,1.4507
600690,2013-03-25,1.4525
600690,2013-03-26,1.453
600690,2013-03-27,1.4535
600690,2013-03-28,1.454
600690,2013-03-29,1.4547
600690,2013-04-01,1.4589
600690,2013-04-02,1.4616
600690,2013-04-03,1.4621
600690,2013-04-08,1.4623
600690,2013-04-09,1.4628
600690,2013-04-10,1.4634
600690,2013-04-11,1.4639
600690,2013-04-12,1.4644
600690,2013-04-15,1.4635
600690,2013-04-16,1.4641
600690,2013-04-17,1.4646
600690,2013-04-18,1.4767
600690,2013-04-19,1.4678
600690,2013-04-22,1.4696
600690,2013-04-23,1.4673
600690,2013-04-24,1.4678
600690,2013-04-25,1.4683
600690,2013-04-26,1.4675
600690,2013-05-02,1.4669
600690,2013-05-03,1.4648
600690,2013-05-06,1.4684
600690,2013-05-07,1.4689
600690,2013-05-08,1.4694
600690,2013-05-09,1.4707
600690,2013-05-10,1.4712
600690,2013-05-13,1.4752
600690,2013-05-14,1.4779
600690,2013-05-15,1.4784
600690,2013-05-16,1.4778
600690,2013-05-17,1.4781
600690,2013-05-20,1.4745
600690,2013-05-21,1.475
600690,2013-05-22,1.4755
600690,2013-05-23,1.4757
600690,2013-05-24,1.4777
600690,2013-05-27,1.4793
600690,2013-05-28,1.4798
600690,2013-05-29,1.4803
600690,2013-05-30,1.4808
