trade_date,stock_code,stock_name,tcap,volume
"2010-01-04 00:00:00",600016,民生银行,17653986.049,243569126
"2010-01-05 00:00:00",600016,民生银行,17965657.934,230186823
"2010-01-06 00:00:00",600016,民生银行,17609461.494,161680601
"2010-01-07 00:00:00",600016,民生银行,17141953.667,166506161
"2010-01-08 00:00:00",600016,民生银行,17320051.886,117514695
"2010-01-11 00:00:00",600016,民生银行,17520412.384,258278574
"2010-01-12 00:00:00",600016,民生银行,17609461.494,183095668
"2010-01-13 00:00:00",600016,民生银行,16830281.782,289554654
"2010-01-14 00:00:00",600016,民生银行,16852544.059,144728334
"2010-01-15 00:00:00",600016,民生银行,16852544.059,116026943
"2010-01-18 00:00:00",600016,民生银行,16897068.614,113146084
"2010-01-19 00:00:00",600016,民生银行,17164215.944,154300835
"2010-01-20 00:00:00",600016,民生银行,16696708.117,125636585
"2010-01-21 00:00:00",600016,民生银行,16986117.724,119745740
"2010-01-22 00:00:00",600016,民生银行,17320051.886,276878409
"2010-01-25 00:00:00",600016,民生银行,16986117.724,121765930
"2010-01-26 00:00:00",600016,民生银行,16808019.504,113315894
"2010-01-27 00:00:00",600016,民生银行,16295987.122,119260775
"2010-01-28 00:00:00",600016,民生银行,16140151.180,101956759
"2010-01-29 00:00:00",600016,民生银行,16095626.625,104653478
"2010-02-01 00:00:00",600016,民生银行,15828479.295,102736700
"2010-02-02 00:00:00",600016,民生银行,15850741.572,81491401
"2010-02-03 00:00:00",600016,民生银行,16229200.289,118072799
"2010-02-04 00:00:00",600016,民生银行,16140151.180,65467138
"2010-02-05 00:00:00",600016,民生银行,15873003.850,76906434
"2010-02-08 00:00:00",600016,民生银行,15806217.017,46885788
"2010-02-09 00:00:00",600016,民生银行,15984315.237,48178691
"2010-02-10 00:00:00",600016,民生银行,16095626.625,52779615
"2010-02-11 00:00:00",600016,民生银行,16095626.625,47281229
"2010-02-12 00:00:00",600016,民生银行,16206938.012,54676225
"2010-02-22 00:00:00",600016,民生银行,16095626.625,49958511
"2010-02-23 00:00:00",600016,民生银行,15939790.682,60243671
"2010-02-24 00:00:00",600016,民生银行,16162413.457,56144076
"2010-02-25 00:00:00",600016,民生银行,16385036.232,115526232
"2010-02-26 00:00:00",600016,民生银行,16318249.399,76577021
"2010-03-01 00:00:00",600016,民生银行,16518609.897,88708667
"2010-03-02 00:00:00",600016,民生银行,16563134.452,95792940
"2010-03-03 00:00:00",600016,民生银行,16585396.729,74140303
"2010-03-04 00:00:00",600016,民生银行,16162413.457,83239899
"2010-03-05 00:00:00",600016,民生银行,16140151.180,57001269
"2010-03-08 00:00:00",600016,民生银行,16273724.844,75410363
"2010-03-09 00:00:00",600016,民生银行,16540872.174,108593933
"2010-03-10 00:00:00",600016,民生银行,16385036.232,73881055
"2010-03-11 00:00:00",600016,民生银行,16607659.007,110663359
"2010-03-12 00:00:00",600016,民生银行,16451823.064,58924294
"2010-03-15 00:00:00",600016,民生银行,16140151.180,68346846
"2010-03-16 00:00:00",600016,民生银行,16318249.399,53890330
"2010-03-17 00:00:00",600016,民生银行,16585396.729,78031065
"2010-03-18 00:00:00",600016,民生银行,16518609.897,83950431
"2010-03-19 00:00:00",600016,民生银行,16585396.729,46761965
"2010-03-22 00:00:00",600016,民生银行,16808019.504,92518549
"2010-03-23 00:00:00",600016,民生银行,16540872.174,66662847
"2010-03-24 00:00:00",600016,民生银行,16563134.452,63289051
"2010-03-25 00:00:00",600016,民生银行,16318249.399,54215805
"2010-03-26 00:00:00",600016,民生银行,16652183.562,103985424
"2010-03-29 00:00:00",600016,民生银行,17297789.609,280492451
"2010-03-30 00:00:00",600016,民生银行,17364576.441,123385630
"2010-03-31 00:00:00",600016,民生银行,17119691.389,92491841
"2010-04-01 00:00:00",600016,民生银行,17253265.054,96293563
"2010-04-02 00:00:00",600016,民生银行,17275527.331,87715644
"2010-04-06 00:00:00",600016,民生银行,17320051.886,110603730
"2010-04-07 00:00:00",600016,民生银行,17097429.112,85743905
"2010-04-08 00:00:00",600016,民生银行,16830281.782,95532699
"2010-04-09 00:00:00",600016,民生银行,16897068.614,81973944
"2010-04-12 00:00:00",600016,民生银行,16607659.007,160689979
"2010-04-13 00:00:00",600016,民生银行,17097429.112,193136027
"2010-04-14 00:00:00",600016,民生银行,17119691.389,112744712
"2010-04-15 00:00:00",600016,民生银行,17164215.944,108075349
"2010-04-16 00:00:00",600016,民生银行,16763494.949,72027350
"2010-04-19 00:00:00",600016,民生银行,15761692.462,288937671
"2010-04-20 00:00:00",600016,民生银行,15783954.740,194422077
"2010-04-21 00:00:00",600016,民生银行,15917528.405,193196591
"2010-04-22 00:00:00",600016,民生银行,15494545.132,199151585
"2010-04-23 00:00:00",600016,民生银行,15405496.022,160982761
"2010-04-26 00:00:00",600016,民生银行,15271922.357,92359533
"2010-04-27 00:00:00",600016,民生银行,15004775.028,123569833
"2010-04-28 00:00:00",600016,民生银行,14960250.473,85824959
"2010-04-29 00:00:00",600016,民生银行,15249660.080,158035293
"2010-04-30 00:00:00",600016,民生银行,15628118.797,179656627
"2010-05-04 00:00:00",600016,民生银行,15360971.467,106742646
"2010-05-05 00:00:00",600016,民生银行,15628118.797,111839709
"2010-05-06 00:00:00",600016,民生银行,14937988.195,140004446
"2010-05-07 00:00:00",600016,民生银行,14804414.530,105405662
"2010-05-10 00:00:00",600016,民生银行,15182873.247,92125357
"2010-05-11 00:00:00",600016,民生银行,14826676.808,153394425
"2010-05-12 00:00:00",600016,民生银行,15182873.247,140636089
"2010-05-13 00:00:00",600016,民生银行,15294184.635,141367024
"2010-05-14 00:00:00",600016,民生银行,15160610.970,85889141
"2010-05-17 00:00:00",600016,民生银行,14715365.420,101644471
"2010-05-18 00:00:00",600016,民生银行,15049299.583,112114349
"2010-05-19 00:00:00",600016,民生银行,14960250.473,74776860
"2010-05-20 00:00:00",600016,民生银行,14826676.808,64181710
"2010-05-21 00:00:00",600016,民生银行,14893463.640,88256266
"2010-05-24 00:00:00",600016,民生银行,15271922.357,159396483
"2010-05-25 00:00:00",600016,民生银行,14782152.253,100319839
"2010-05-26 00:00:00",600016,民生银行,14782152.253,72815788
"2010-05-27 00:00:00",600016,民生银行,14960250.473,70285078
"2010-05-28 00:00:00",600016,民生银行,14871201.363,80932675
"2010-05-31 00:00:00",600016,民生银行,14559529.478,91941201
"2010-06-01 00:00:00",600016,民生银行,14336906.703,104896048
"2010-06-02 00:00:00",600016,民生银行,14292382.148,80121590
"2010-06-03 00:00:00",600016,民生银行,14092021.651,91996852
"2010-06-04 00:00:00",600016,民生银行,13913923.431,118644330
"2010-06-07 00:00:00",600016,民生银行,13513202.436,114205261
"2010-06-08 00:00:00",600016,民生银行,13490940.158,78707545
"2010-06-09 00:00:00",600016,民生银行,14136546.206,180367895
"2010-06-10 00:00:00",600016,民生银行,13713562.933,129555542
"2010-06-11 00:00:00",600016,民生银行,13780349.766,84620868
"2010-06-17 00:00:00",600016,民生银行,13802612.043,85258027
"2010-06-18 00:00:00",600016,民生银行,13802612.043,0
"2010-06-21 00:00:00",600016,民生银行,14225595.315,170512591
"2010-06-22 00:00:00",600016,民生银行,14225595.315,76659875
"2010-06-23 00:00:00",600016,民生银行,14047497.096,74335067
"2010-06-24 00:00:00",600016,民生银行,14092021.651,56949954
"2010-06-25 00:00:00",600016,民生银行,14158808.483,61260436
"2010-06-28 00:00:00",600016,民生银行,14136546.206,61849566
"2010-06-29 00:00:00",600016,民生银行,13513202.436,109696911
"2010-06-30 00:00:00",600016,民生银行,13468677.881,77727915
"2010-07-01 00:00:00",600016,民生银行,13424153.326,45023238
"2010-07-02 00:00:00",600016,民生银行,13535464.713,97011655
"2010-07-05 00:00:00",600016,民生银行,13468677.881,62334705
"2010-07-06 00:00:00",600016,民生银行,13669038.378,83153585
"2010-07-07 00:00:00",600016,民生银行,13646776.101,51004934
"2010-07-08 00:00:00",600016,民生银行,13758087.488,73709324
"2010-07-09 00:00:00",600016,民生银行,14136546.206,105798259
"2010-07-12 00:00:00",600016,民生银行,14336906.703,103657629
"2010-07-13 00:00:00",600016,民生银行,14225595.315,68756477
"2010-07-14 00:00:00",600016,民生银行,14314644.425,112944290
"2010-07-15 00:00:00",600016,DR民生银,14105379.017,118291966
"2010-07-16 00:00:00",600016,民生银行,14051949.551,65134210
"2010-07-19 00:00:00",600016,民生银行,14265667.415,104011352
"2010-07-20 00:00:00",600016,民生银行,14452670.546,125501087
"2010-07-21 00:00:00",600016,民生银行,14372526.347,85590688
"2010-07-22 00:00:00",600016,民生银行,14479385.279,89509920
"2010-07-23 00:00:00",600016,民生银行,14666388.410,146198715
"2010-07-26 00:00:00",600016,民生银行,14666388.410,75619355
"2010-07-27 00:00:00",600016,民生银行,14506100.012,64686886
"2010-07-28 00:00:00",600016,民生银行,14799962.075,137460277
"2010-07-29 00:00:00",600016,民生银行,14906821.007,167621543
"2010-07-30 00:00:00",600016,民生银行,14933535.740,73804518
"2010-08-02 00:00:00",600016,民生银行,15147253.604,120272682
"2010-08-03 00:00:00",600016,民生银行,14826676.808,100400387
"2010-08-04 00:00:00",600016,民生银行,14799962.075,119077053
"2010-08-05 00:00:00",600016,民生银行,14479385.279,158791724
"2010-08-06 00:00:00",600016,民生银行,14666388.410,78590794
"2010-08-09 00:00:00",600016,民生银行,14666388.410,96951280
"2010-08-10 00:00:00",600016,民生银行,14399241.080,114058096
"2010-08-11 00:00:00",600016,民生银行,14586244.211,154601416
"2010-08-12 00:00:00",600016,民生银行,14559529.478,98815239
"2010-08-13 00:00:00",600016,民生银行,14559529.478,130031150
"2010-08-16 00:00:00",600016,民生银行,14853391.541,172414383
"2010-08-17 00:00:00",600016,民生银行,14880106.274,115620951
"2010-08-18 00:00:00",600016,民生银行,14906821.007,186536397
"2010-08-19 00:00:00",600016,民生银行,15093824.138,165094925
"2010-08-20 00:00:00",600016,民生银行,14853391.541,117832737
"2010-08-23 00:00:00",600016,民生银行,14826676.808,97525956
"2010-08-24 00:00:00",600016,民生银行,14773247.342,85151884
"2010-08-25 00:00:00",600016,民生银行,14425955.813,139241616
"2010-08-26 00:00:00",600016,民生银行,14425955.813,62655335
"2010-08-27 00:00:00",600016,民生银行,14479385.279,44318979
"2010-08-30 00:00:00",600016,民生银行,14559529.478,91153785
"2010-08-31 00:00:00",600016,民生银行,14399241.080,90535400
"2010-09-01 00:00:00",600016,民生银行,14399241.080,150434263
"2010-09-02 00:00:00",600016,民生银行,14425955.813,120907639
"2010-09-03 00:00:00",600016,民生银行,14319096.881,123099990
"2010-09-06 00:00:00",600016,民生银行,14559529.478,139703830
"2010-09-07 00:00:00",600016,民生银行,14506100.012,88526628
"2010-09-08 00:00:00",600016,民生银行,14212237.949,247924721
"2010-09-09 00:00:00",600016,民生银行,13945090.619,195647137
"2010-09-10 00:00:00",600016,民生银行,13945090.619,99490786
"2010-09-13 00:00:00",600016,民生银行,13864946.420,179679260
"2010-09-14 00:00:00",600016,民生银行,13864946.420,137424444
"2010-09-15 00:00:00",600016,民生银行,13624513.823,163710720
"2010-09-16 00:00:00",600016,民生银行,13384081.226,161907438
"2010-09-17 00:00:00",600016,民生银行,13357366.494,116873441
"2010-09-20 00:00:00",600016,民生银行,13357366.494,81119880
"2010-09-21 00:00:00",600016,民生银行,13384081.226,56760335
"2010-09-27 00:00:00",600016,民生银行,13384081.226,114428970
"2010-09-28 00:00:00",600016,民生银行,13277222.295,95808984
"2010-09-29 00:00:00",600016,民生银行,13384081.226,90002802
"2010-09-30 00:00:00",600016,民生银行,13624513.823,115723387
"2010-10-08 00:00:00",600016,民生银行,13918375.886,181754961
"2010-10-11 00:00:00",600016,民生银行,14238952.682,300404331
"2010-10-12 00:00:00",600016,民生银行,14158808.483,188610835
"2010-10-13 00:00:00",600016,民生银行,14425955.813,240424184
"2010-10-14 00:00:00",600016,民生银行,14559529.478,375984600
"2010-10-15 00:00:00",600016,民生银行,15200683.070,424146453
"2010-10-18 00:00:00",600016,民生银行,15494545.132,460797219
"2010-10-19 00:00:00",600016,民生银行,15547974.598,227756170
"2010-10-20 00:00:00",600016,民生银行,15494545.132,307820842
"2010-10-21 00:00:00",600016,民生银行,15067109.405,219287619
"2010-10-22 00:00:00",600016,民生银行,14906821.007,129016156
"2010-10-25 00:00:00",600016,民生银行,15120538.871,167793009
"2010-10-26 00:00:00",600016,民生银行,15093824.138,153121725
"2010-10-27 00:00:00",600016,民生银行,14880106.274,160237081
"2010-10-28 00:00:00",600016,民生银行,14880106.274,107522418
"2010-10-29 00:00:00",600016,民生银行,14586244.211,166610420
"2010-11-01 00:00:00",600016,民生银行,14746532.609,171469134
"2010-11-02 00:00:00",600016,民生银行,14612958.944,196012098
"2010-11-03 00:00:00",600016,民生银行,15013679.939,270224132
"2010-11-04 00:00:00",600016,民生银行,15067109.405,208275170
"2010-11-05 00:00:00",600016,民生银行,15173968.337,177718235
"2010-11-08 00:00:00",600016,民生银行,15334256.735,219285869
"2010-11-09 00:00:00",600016,民生银行,15120538.871,182230870
"2010-11-10 00:00:00",600016,民生银行,14799962.075,185992058
"2010-11-11 00:00:00",600016,民生银行,14960250.473,227818837
"2010-11-12 00:00:00",600016,民生银行,14212237.949,268104142
"2010-11-15 00:00:00",600016,民生银行,14319096.881,145460698
"2010-11-16 00:00:00",600016,民生银行,13838231.687,159980099
"2010-11-17 00:00:00",600016,民生银行,13784802.221,161789246
"2010-11-18 00:00:00",600016,民生银行,13891661.153,119041009
"2010-11-19 00:00:00",600016,民生银行,13864946.420,159156334
"2010-11-22 00:00:00",600016,民生银行,13597799.090,121811024
"2010-11-23 00:00:00",600016,民生银行,13517654.891,138364291
"2010-11-24 00:00:00",600016,民生银行,13677943.289,130559030
"2010-11-25 00:00:00",600016,民生银行,13811516.954,125282897
"2010-11-26 00:00:00",600016,民生银行,13704658.022,91896356
"2010-11-29 00:00:00",600016,民生银行,13704658.022,58078098
"2010-11-30 00:00:00",600016,民生银行,13544369.624,127383688
"2010-12-01 00:00:00",600016,民生银行,13544369.624,66524413
"2010-12-02 00:00:00",600016,民生银行,13624513.823,85257231
"2010-12-03 00:00:00",600016,民生银行,13624513.823,63343224
"2010-12-06 00:00:00",600016,民生银行,13704658.022,89999560
"2010-12-07 00:00:00",600016,民生银行,13704658.022,85644087
"2010-12-08 00:00:00",600016,民生银行,13544369.624,72022935
"2010-12-09 00:00:00",600016,民生银行,13464225.425,89921108
"2010-12-10 00:00:00",600016,民生银行,13571084.357,67474793
"2010-12-13 00:00:00",600016,民生银行,13758087.488,142299921
"2010-12-14 00:00:00",600016,民生银行,13677943.289,88329299
"2010-12-15 00:00:00",600016,民生银行,13677943.289,123961296
"2010-12-16 00:00:00",600016,民生银行,13597799.090,71250428
"2010-12-17 00:00:00",600016,民生银行,13571084.357,61813057
"2010-12-20 00:00:00",600016,民生银行,13437510.692,119599340
"2010-12-21 00:00:00",600016,民生银行,13677943.289,136053982
"2010-12-22 00:00:00",600016,民生银行,13517654.891,77215129
"2010-12-23 00:00:00",600016,民生银行,13597799.090,117322426
"2010-12-24 00:00:00",600016,民生银行,13624513.823,108198027
"2010-12-27 00:00:00",600016,民生银行,13517654.891,150445755
"2010-12-28 00:00:00",600016,民生银行,13490940.158,103408803
"2010-12-29 00:00:00",600016,民生银行,13410795.959,132220659
"2010-12-30 00:00:00",600016,民生银行,13384081.226,106028543
"2010-12-31 00:00:00",600016,民生银行,13410795.959,90280169
"2011-01-04 00:00:00",600016,民生银行,13544369.624,139162152
"2011-01-05 00:00:00",600016,民生银行,13464225.425,119924163
"2011-01-06 00:00:00",600016,民生银行,13437510.692,72985509
"2011-01-07 00:00:00",600016,民生银行,13437510.692,0
"2011-01-10 00:00:00",600016,民生银行,13571084.357,304867143
"2011-01-11 00:00:00",600016,民生银行,13677943.289,169883924
"2011-01-12 00:00:00",600016,民生银行,13758087.488,215345034
"2011-01-13 00:00:00",600016,民生银行,13731372.755,89721081
"2011-01-14 00:00:00",600016,民生银行,13624513.823,80480640
"2011-01-17 00:00:00",600016,民生银行,13384081.226,132982059
"2011-01-18 00:00:00",600016,民生银行,13330651.761,89346856
"2011-01-19 00:00:00",600016,民生银行,13384081.226,69066847
"2011-01-20 00:00:00",600016,民生银行,13197078.096,111567259
"2011-01-21 00:00:00",600016,民生银行,13357366.494,114222021
"2011-01-24 00:00:00",600016,民生银行,13277222.295,101817862
"2011-01-25 00:00:00",600016,民生银行,13277222.295,103288902
"2011-01-26 00:00:00",600016,民生银行,13330651.761,56128031
"2011-01-27 00:00:00",600016,民生银行,13384081.226,119972795
"2011-01-28 00:00:00",600016,民生银行,13330651.761,67428861
"2011-01-31 00:00:00",600016,民生银行,13437510.692,95487713
"2011-02-01 00:00:00",600016,民生银行,13544369.624,68629509
"2011-02-09 00:00:00",600016,民生银行,13437510.692,73062546
"2011-02-10 00:00:00",600016,民生银行,13677943.289,104197687
"2011-02-11 00:00:00",600016,民生银行,13651228.556,85906790
"2011-02-14 00:00:00",600016,民生银行,13945090.619,244582507
"2011-02-15 00:00:00",600016,民生银行,13838231.687,140554136
"2011-02-16 00:00:00",600016,民生银行,13731372.755,266123777
"2011-02-17 00:00:00",600016,民生银行,13758087.488,148771918
"2011-02-18 00:00:00",600016,民生银行,13758087.488,103702835
"2011-02-21 00:00:00",600016,民生银行,13838231.687,169426523
"2011-02-22 00:00:00",600016,民生银行,13624513.823,177871301
"2011-02-23 00:00:00",600016,民生银行,13624513.823,70649409
"2011-02-24 00:00:00",600016,民生银行,13597799.090,83198254
"2011-02-25 00:00:00",600016,民生银行,13597799.090,0
"2011-02-28 00:00:00",600016,民生银行,13651228.556,125750392
"2011-03-01 00:00:00",600016,民生银行,13758087.488,122499722
"2011-03-02 00:00:00",600016,民生银行,13891661.153,227838831
"2011-03-03 00:00:00",600016,民生银行,14132093.750,472231390
"2011-03-04 00:00:00",600016,民生银行,14292382.148,179477284
"2011-03-07 00:00:00",600016,民生银行,14479385.279,208976242
"2011-03-08 00:00:00",600016,民生银行,14399241.080,133103887
"2011-03-09 00:00:00",600016,民生银行,14452670.546,111926365
"2011-03-10 00:00:00",600016,民生银行,14078664.284,157545413
"2011-03-11 00:00:00",600016,民生银行,13998520.085,92345786
"2011-03-14 00:00:00",600016,民生银行,14078664.284,69732761
"2011-03-15 00:00:00",600016,民生银行,13891661.153,144608330
"2011-03-16 00:00:00",600016,民生银行,13971805.352,74641007
"2011-03-17 00:00:00",600016,民生银行,13784802.221,78328500
"2011-03-18 00:00:00",600016,民生银行,13811516.954,65085387
"2011-03-21 00:00:00",600016,民生银行,13784802.221,95194165
"2011-03-22 00:00:00",600016,民生银行,14105379.017,178833592
"2011-03-23 00:00:00",600016,民生银行,14185523.216,123729071
"2011-03-24 00:00:00",600016,民生银行,14132093.750,49369412
"2011-03-25 00:00:00",600016,民生银行,14345811.614,147270689
"2011-03-28 00:00:00",600016,民生银行,14719817.876,303037055
"2011-03-29 00:00:00",600016,民生银行,15040394.672,426410307
"2011-03-30 00:00:00",600016,民生银行,15093824.138,247087843
"2011-03-31 00:00:00",600016,民生银行,14933535.740,159267447
"2011-04-01 00:00:00",600016,民生银行,15521259.865,304221662
"2011-04-06 00:00:00",600016,民生银行,15868551.394,391724606
"2011-04-07 00:00:00",600016,民生银行,15868551.394,242560712
"2011-04-08 00:00:00",600016,民生银行,15841836.661,133390269
"2011-04-11 00:00:00",600016,民生银行,15815121.928,286125643
"2011-04-12 00:00:00",600016,民生银行,15628118.797,170274107
"2011-04-13 00:00:00",600016,民生银行,15975410.326,158226706
"2011-04-14 00:00:00",600016,民生银行,16082269.258,266416659
"2011-04-15 00:00:00",600016,民生银行,16295987.122,225815814
"2011-04-18 00:00:00",600016,民生银行,16242557.656,144267703
"2011-04-19 00:00:00",600016,民生银行,15868551.394,156902976
"2011-04-20 00:00:00",600016,民生银行,15788407.195,157075604
"2011-04-21 00:00:00",600016,民生银行,15975410.326,135445146
"2011-04-22 00:00:00",600016,民生银行,16055554.525,136526661
"2011-04-25 00:00:00",600016,民生银行,16055554.525,150577384
"2011-04-26 00:00:00",600016,民生银行,16269272.389,175636110
"2011-04-27 00:00:00",600016,民生银行,16536419.719,343873737
"2011-04-28 00:00:00",600016,民生银行,16482990.253,235294680
"2011-04-29 00:00:00",600016,民生银行,16429560.787,212040598
"2011-05-03 00:00:00",600016,民生银行,16509704.986,125674105
"2011-05-04 00:00:00",600016,民生银行,16509704.986,0
"2011-05-05 00:00:00",600016,民生银行,16108983.991,246987853
"2011-05-06 00:00:00",600016,民生银行,15654833.530,152138848
"2011-05-09 00:00:00",600016,民生银行,15547974.598,117867781
"2011-05-10 00:00:00",600016,民生银行,15841836.661,73420028
"2011-05-11 00:00:00",600016,民生银行,15788407.195,65434197
"2011-05-12 00:00:00",600016,民生银行,15734977.729,67581890
"2011-05-13 00:00:00",600016,民生银行,15841836.661,157432521
"2011-05-16 00:00:00",600016,民生银行,15521259.865,95853463
"2011-05-17 00:00:00",600016,民生银行,15654833.530,87123672
"2011-05-18 00:00:00",600016,民生银行,16082269.258,134854504
"2011-05-19 00:00:00",600016,民生银行,16135698.724,128326370
"2011-05-20 00:00:00",600016,民生银行,16189128.190,123048797
"2011-05-23 00:00:00",600016,民生银行,15761692.462,161338984
"2011-05-24 00:00:00",600016,民生银行,15815121.928,77481216
"2011-05-25 00:00:00",600016,民生银行,15521259.865,83489142
"2011-05-26 00:00:00",600016,民生银行,15521259.865,0
"2011-05-27 00:00:00",600016,民生银行,15788407.195,123122908
"2011-05-30 00:00:00",600016,民生银行,15815121.928,76656834
"2011-05-31 00:00:00",600016,民生银行,16189128.190,119363322
"2011-06-01 00:00:00",600016,民生银行,15975410.326,99379646
"2011-06-02 00:00:00",600016,民生银行,15334256.735,286674554
"2011-06-03 00:00:00",600016,民生银行,15387686.201,71893014
"2011-06-07 00:00:00",600016,民生银行,15494545.132,37912488
"2011-06-08 00:00:00",600016,民生银行,15360971.468,88615890
"2011-06-09 00:00:00",600016,XD民生银,14906821.007,62017992
"2011-06-10 00:00:00",600016,民生银行,15040394.672,52313616
"2011-06-13 00:00:00",600016,民生银行,15334256.735,77366020
"2011-06-14 00:00:00",600016,民生银行,15521259.865,79535723
"2011-06-15 00:00:00",600016,民生银行,15441115.666,50549965
"2011-06-16 00:00:00",600016,民生银行,15360971.468,50595994
"2011-06-17 00:00:00",600016,民生银行,15334256.735,56250226
"2011-06-20 00:00:00",600016,民生银行,15467830.399,93281903
"2011-06-21 00:00:00",600016,民生银行,15521259.865,45708779
"2011-06-22 00:00:00",600016,民生银行,15494545.132,57609267
"2011-06-23 00:00:00",600016,民生银行,15681548.263,73894660
"2011-06-24 00:00:00",600016,民生银行,16108983.991,149438569
"2011-06-27 00:00:00",600016,民生银行,16108983.991,90659834
"2011-06-28 00:00:00",600016,民生银行,15948695.593,80571285
"2011-06-29 00:00:00",600016,民生银行,15280827.269,234755779
"2011-06-30 00:00:00",600016,民生银行,15307542.002,139470963
"2011-07-01 00:00:00",600016,民生银行,15254112.536,116692621
"2011-07-04 00:00:00",600016,民生银行,15628118.797,158321514
"2011-07-05 00:00:00",600016,民生银行,15628118.797,114349090
"2011-07-06 00:00:00",600016,民生银行,15334256.735,170186394
"2011-07-07 00:00:00",600016,民生银行,15360971.468,168365415
"2011-07-08 00:00:00",600016,民生银行,15414400.933,138291044
"2011-07-11 00:00:00",600016,民生银行,15307542.002,82072799
"2011-07-12 00:00:00",600016,民生银行,15120538.871,115998939
"2011-07-13 00:00:00",600016,民生银行,15334256.735,97057349
"2011-07-14 00:00:00",600016,民生银行,15334256.735,74952499
"2011-07-15 00:00:00",600016,民生银行,15467830.399,95759873
"2011-07-18 00:00:00",600016,民生银行,15334256.735,52444281
"2011-07-19 00:00:00",600016,民生银行,15173968.337,68458170
"2011-07-20 00:00:00",600016,民生银行,15147253.604,70972815
"2011-07-21 00:00:00",600016,民生银行,15040394.672,92981137
"2011-07-22 00:00:00",600016,民生银行,15013679.939,54496919
"2011-07-25 00:00:00",600016,民生银行,14559529.478,135035339
"2011-07-26 00:00:00",600016,民生银行,14532814.745,71551103
"2011-07-27 00:00:00",600016,民生银行,14532814.745,63160542
"2011-07-28 00:00:00",600016,民生银行,14212237.949,116991924
"2011-07-29 00:00:00",600016,民生银行,14532814.745,126389392
"2011-08-01 00:00:00",600016,民生银行,14425955.813,72483257
"2011-08-02 00:00:00",600016,民生银行,14292382.148,69134170
"2011-08-03 00:00:00",600016,民生银行,14319096.881,50753798
"2011-08-04 00:00:00",600016,民生银行,14345811.614,39148543
"2011-08-05 00:00:00",600016,民生银行,14078664.284,87183489
"2011-08-08 00:00:00",600016,民生银行,13811516.954,117374487
"2011-08-09 00:00:00",600016,民生银行,13918375.886,143362943
"2011-08-10 00:00:00",600016,民生银行,13971805.352,103567231
"2011-08-11 00:00:00",600016,民生银行,14265667.415,125654657
"2011-08-12 00:00:00",600016,民生银行,14372526.347,82952087
"2011-08-15 00:00:00",600016,民生银行,14986965.206,187132278
"2011-08-16 00:00:00",600016,民生银行,15147253.604,203682196
"2011-08-17 00:00:00",600016,民生银行,15227397.803,210117620
"2011-08-18 00:00:00",600016,民生银行,14960250.473,120158005
"2011-08-19 00:00:00",600016,民生银行,15093824.138,142103173
"2011-08-22 00:00:00",600016,民生银行,14933535.740,91268111
"2011-08-23 00:00:00",600016,民生银行,15414400.933,154069266
"2011-08-24 00:00:00",600016,民生银行,15280827.269,98638683
"2011-08-25 00:00:00",600016,民生银行,16269272.389,403877529
"2011-08-26 00:00:00",600016,民生银行,16269272.389,262620825
"2011-08-29 00:00:00",600016,民生银行,15681548.263,280077259
"2011-08-30 00:00:00",600016,民生银行,15815121.928,231977061
"2011-08-31 00:00:00",600016,民生银行,16002125.059,162730781
"2011-09-01 00:00:00",600016,民生银行,15975410.326,120928423
"2011-09-02 00:00:00",600016,民生银行,15654833.530,132627702
"2011-09-05 00:00:00",600016,民生银行,15521259.865,98724837
"2011-09-06 00:00:00",600016,民生银行,15547974.598,89278220
"2011-09-07 00:00:00",600016,民生银行,16028839.792,124085977
"2011-09-08 00:00:00",600016,民生银行,15841836.661,72450472
"2011-09-09 00:00:00",600016,民生银行,15681548.263,122971022
"2011-09-13 00:00:00",600016,民生银行,15654833.530,87633655
"2011-09-14 00:00:00",600016,民生银行,15681548.263,86567894
"2011-09-15 00:00:00",600016,民生银行,15414400.933,83803849
"2011-09-16 00:00:00",600016,民生银行,15547974.598,78721183
"2011-09-19 00:00:00",600016,民生银行,15200683.070,80234368
"2011-09-20 00:00:00",600016,民生银行,15387686.201,76528696
"2011-09-21 00:00:00",600016,民生银行,15841836.661,152819115
"2011-09-22 00:00:00",600016,民生银行,15280827.269,153857706
"2011-09-23 00:00:00",600016,民生银行,15307542.002,127977177
"2011-09-26 00:00:00",600016,民生银行,14853391.541,106478433
"2011-09-27 00:00:00",600016,民生银行,15013679.939,88751304
"2011-09-28 00:00:00",600016,民生银行,14906821.007,62603993
"2011-09-29 00:00:00",600016,民生银行,14986965.206,125625799
"2011-09-30 00:00:00",600016,民生银行,14746532.609,157870461
"2011-10-10 00:00:00",600016,民生银行,14425955.813,126196311
"2011-10-11 00:00:00",600016,民生银行,14666388.410,123875437
"2011-10-12 00:00:00",600016,民生银行,15387686.201,231081193
"2011-10-13 00:00:00",600016,民生银行,15414400.933,121875211
"2011-10-14 00:00:00",600016,民生银行,15494545.132,97231542
"2011-10-17 00:00:00",600016,民生银行,15628118.797,126807368
"2011-10-18 00:00:00",600016,民生银行,15334256.735,94437348
"2011-10-19 00:00:00",600016,民生银行,15467830.399,81615847
"2011-10-20 00:00:00",600016,民生银行,15307542.002,116971154
"2011-10-21 00:00:00",600016,民生银行,15601404.064,134538005
"2011-10-24 00:00:00",600016,民生银行,15975410.326,200847309
