stock_code,stock_name,report_year,report_quarter,tse
601336,新华保险,2011,1002,20477000000.00
601336,新华保险,2011,1002,20477000000.00
601336,新华保险,2011,1002,20402000000.00
601336,新华保险,2011,1002,20402000000.00
601336,新华保险,2011,1004,31313000000.00
601336,新华保险,2011,1004,31230000000.00
601336,新华保险,2011,1004,31230000000.00
601336,新华保险,2011,1004,31313000000.00
601336,新华保险,2012,1001,32949000000.00
601336,新华保险,2012,1001,32855000000.00
601336,新华保险,2012,1001,32855000000.00
601336,新华保险,2012,1001,32949000000.00
601336,新华保险,2012,1002,34942000000.00
601336,新华保险,2012,1002,34942000000.00
601336,新华保险,2012,1002,34847000000.00
601336,新华保险,2012,1002,34847000000.00
601336,新华保险,2012,1003,34482000000.00
601336,新华保险,2012,1003,34482000000.00
601336,新华保险,2012,1003,34376000000.00
601336,新华保险,2012,1003,34376000000.00
601336,新华保险,2012,1004,35878000000.00
601336,新华保险,2012,1004,35814000000.00
601336,新华保险,2012,1004,35814000000.00
601336,新华保险,2012,1004,35878000000.00
601336,新华保险,2013,1001,37350000000.00
601336,新华保险,2013,1001,37416000000.00
601336,新华保险,2013,1001,37416000000.00
601336,新华保险,2013,1001,37350000000.00
601336,新华保险,2013,1002,37691000000.00
601336,新华保险,2013,1002,37622000000.00
601336,新华保险,2013,1002,37622000000.00
601336,新华保险,2013,1002,37691000000.00
601336,新华保险,2013,1003,39725000000.00
601336,新华保险,2013,1003,39800000000.00
601336,新华保险,2013,1003,39800000000.00
601336,新华保险,2013,1003,39725000000.00
601336,新华保险,2013,1004,39413000000.00
601336,新华保险,2013,1004,39318000000.00
601336,新华保险,2013,1004,39318000000.00
601336,新华保险,2013,1004,39413000000.00
601336,新华保险,2014,1001,40965000000.00
601336,新华保险,2014,1001,40877000000.00
601336,新华保险,2014,1001,40877000000.00
601336,新华保险,2014,1001,40965000000.00
601336,新华保险,2014,1002,43296000000.00
601336,新华保险,2014,1002,43364000000.00
601336,新华保险,2014,1002,43364000000.00
601336,新华保险,2014,1002,43296000000.00
601336,新华保险,2014,1003,46870000000.00
601336,新华保险,2014,1003,46821000000.00
601336,新华保险,2014,1003,46821000000.00
601336,新华保险,2014,1003,46870000000.00
601336,新华保险,2014,1004,48364000000.00
601336,新华保险,2014,1004,48491000000.00
601336,新华保险,2014,1004,48364000000.00
601336,新华保险,2014,1004,48491000000.00
601336,新华保险,2015,1001,53946000000.00
601336,新华保险,2015,1001,53946000000.00
601336,新华保险,2015,1001,54036000000.00
601336,新华保险,2015,1001,54036000000.00
601336,新华保险,2015,1002,56935000000.00
601336,新华保险,2015,1002,56968000000.00
601336,新华保险,2015,1002,56935000000.00
601336,新华保险,2015,1002,56968000000.00
601336,新华保险,2015,1003,54088000000.00
601336,新华保险,2015,1003,54121000000.00
601336,新华保险,2015,1003,54088000000.00
601336,新华保险,2015,1003,54121000000.00
601336,新华保险,2015,1004,57841000000.00
601336,新华保险,2015,1004,57841000000.00
601336,新华保险,2015,1004,57893000000.00
601336,新华保险,2015,1004,57893000000.00
601336,新华保险,2016,1001,56892000000.00
601336,新华保险,2016,1001,56892000000.00
601336,新华保险,2016,1001,57247000000.00
601336,新华保险,2016,1001,57247000000.00
601336,新华保险,2016,1002,57718000000.00
601336,新华保险,2016,1002,57342000000.00
601336,新华保险,2016,1002,57718000000.00
601336,新华保险,2016,1002,57342000000.00
601336,新华保险,2016,1003,59764000000.00
601336,新华保险,2016,1003,59764000000.00
601336,新华保险,2016,1003,59319000000.00
601336,新华保险,2016,1003,59319000000.00
601336,新华保险,2016,1004,58704000000.00
601336,新华保险,2016,1004,59125000000.00
601336,新华保险,2016,1004,58704000000.00
601336,新华保险,2016,1004,59125000000.00
601336,新华保险,2017,1001,61110000000.00
601336,新华保险,2017,1001,61608000000.00
601336,新华保险,2017,1001,61110000000.00
601336,新华保险,2017,1001,61608000000.00
601336,新华保险,2017,1002,61729000000.00
601336,新华保险,2017,1002,61230000000.00
601336,新华保险,2017,1002,61729000000.00
601336,新华保险,2017,1002,61230000000.00
601336,新华保险,2017,1003,63046000000.00
601336,新华保险,2017,1003,63618000000.00
601336,新华保险,2017,1003,63618000000.00
601336,新华保险,2017,1003,63046000000.00
601336,新华保险,2017,1004,63117000000.00
601336,新华保险,2017,1004,63723000000.00
601336,新华保险,2017,1004,63723000000.00
601336,新华保险,2017,1004,63117000000.00
601336,新华保险,2018,1001,64820000000.00
601336,新华保险,2018,1001,65501000000.00
601336,新华保险,2018,1001,65501000000.00
601336,新华保险,2018,1001,64820000000.00
601336,新华保险,2018,1002,65126000000.00
601336,新华保险,2018,1002,65787000000.00
601336,新华保险,2018,1002,65787000000.00
601336,新华保险,2018,1002,65126000000.00
601336,新华保险,2018,1003,66620000000.00
601336,新华保险,2018,1003,65930000000.00
601336,新华保险,2018,1003,66620000000.00
601336,新华保险,2018,1003,65930000000.00
601336,新华保险,2018,1004,64901000000.00
601336,新华保险,2018,1004,65596000000.00
601336,新华保险,2018,1004,65596000000.00
601336,新华保险,2018,1004,64901000000.00
601336,新华保险,2019,1001,72296000000.00
601336,新华保险,2019,1001,73205000000.00
601336,新华保险,2019,1001,72296000000.00
601336,新华保险,2019,1001,73205000000.00
601336,新华保险,2019,1002,76600000000.00
601336,新华保险,2019,1002,75659000000.00
601336,新华保险,2019,1002,76600000000.00
601336,新华保险,2019,1002,75659000000.00
601336,新华保险,2019,1003,78676000000.00
601336,新华保险,2019,1003,78676000000.00
601336,新华保险,2019,1003,79808000000.00
601336,新华保险,2019,1003,79808000000.00
601336,新华保险,2019,1004,82643000000.00
601336,新华保险,2019,1004,84461000000.00
601336,新华保险,2019,1004,82643000000.00
601336,新华保险,2019,1004,84461000000.00
601336,新华保险,2020,1001,87655000000.00
601336,新华保险,2020,1001,87655000000.00
601336,新华保险,2020,1001,86079000000.00
601336,新华保险,2020,1001,86079000000.00
